Comprimento	Intensity
503.30	1435.63
503.50	1488.87
503.70	1505.26
503.90	1525.74
504.10	1515.50
504.30	1529.83
504.50	1521.64
504.70	1499.11
504.90	1468.39
505.10	1472.49
505.30	1515.50
505.50	1529.83
505.70	1521.64
505.90	1480.68
506.10	1531.88
506.30	1464.30
506.50	1509.35
506.70	1554.41
506.90	1585.13
507.11	1480.68
507.31	1521.64
507.51	1447.91
507.71	1595.37
507.91	1439.72
508.11	1529.83
508.31	1513.45
508.51	1427.43
508.71	1480.68
508.91	1460.20
509.11	1484.78
509.31	1513.45
509.51	1419.24
509.71	1578.98
509.91	1566.70
510.11	1417.19
510.31	1490.92
510.51	1488.87
510.71	1525.74
510.91	1480.68
511.11	1562.60
511.31	1558.50
511.51	1466.35
511.71	1447.91
511.91	1513.45
512.11	1476.59
512.31	1417.19
512.51	1447.91
512.71	1501.16
512.91	1468.39
513.11	1476.59
513.31	1521.64
513.51	1482.73
513.71	1427.43
513.91	1472.49
514.11	1538.02
514.31	1509.35
514.51	1613.80
514.71	1525.74
514.90	1505.26
515.10	1431.53
515.30	1466.35
515.50	1458.15
515.70	1548.26
515.90	1538.02
516.10	1523.69
516.30	1490.92
516.50	1472.49
516.70	1505.26
516.90	1441.77
517.10	1415.15
517.30	1542.12
517.50	1488.87
517.70	1423.34
517.90	1499.11
518.10	1501.16
518.30	1648.61
518.50	1546.22
518.70	1540.07
518.90	1490.92
519.10	1449.96
519.30	1566.70
519.50	1505.26
519.69	1603.56
519.89	1456.11
520.09	1513.45
520.29	1548.26
520.49	1521.64
520.69	1505.26
520.89	1480.68
521.09	1558.50
521.29	1767.40
521.49	1431.53
521.69	1548.26
521.89	1578.98
522.09	1533.93
522.29	1488.87
522.48	1587.18
522.68	1497.07
522.88	1538.02
523.08	1669.09
523.28	1572.84
523.48	1521.64
523.68	1464.30
523.88	1562.60
524.08	1480.68
524.28	1554.41
524.48	1554.41
524.68	1466.35
524.87	1574.89
525.07	1480.68
525.27	1538.02
525.47	1533.93
525.67	1449.96
525.87	1433.58
526.07	1538.02
526.27	1468.39
526.47	1501.16
526.67	1538.02
526.86	1439.72
527.06	1509.35
527.26	1501.16
527.46	1531.88
527.66	1587.18
527.86	1490.92
528.06	1480.68
528.26	1599.46
528.46	1419.24
528.65	1570.79
528.85	1521.64
529.05	1476.59
529.25	1398.76
529.45	1505.26
529.65	1492.97
529.85	1529.83
530.05	1441.77
530.24	1665.00
530.44	1466.35
530.64	1566.70
530.84	1456.11
531.04	1480.68
531.24	1529.83
531.44	1488.87
531.63	1507.30
531.83	1587.18
532.03	1556.46
532.23	1515.50
532.43	1572.84
532.63	1505.26
532.83	1529.83
533.02	1529.83
533.22	1533.93
533.42	1488.87
533.62	1406.95
533.82	1472.49
534.02	1515.50
534.22	1546.22
534.41	1538.02
534.61	1492.97
534.81	1578.98
535.01	1540.07
535.21	1509.35
535.41	1560.55
535.60	1523.69
535.80	1499.11
536.00	1433.58
536.20	1542.12
536.40	1466.35
536.60	1499.11
536.79	1542.12
536.99	1499.11
537.19	1587.18
537.39	1538.02
537.59	1515.50
537.78	1419.24
537.98	1587.18
538.18	1521.64
538.38	1619.94
538.58	1529.83
538.77	1619.94
538.97	1415.15
539.17	1605.61
539.37	1533.93
539.57	1529.83
539.77	1603.56
539.96	1497.07
540.16	1578.98
540.36	1447.91
540.56	1558.50
540.76	1505.26
540.95	1587.18
541.15	1538.02
541.35	1544.17
541.55	1628.14
541.74	1515.50
541.94	1636.33
542.14	1591.27
542.34	1538.02
542.54	1492.97
542.73	1583.08
542.93	1564.65
543.13	1505.26
543.33	1611.75
543.53	1548.26
543.72	1574.89
543.92	1531.88
544.12	1538.02
544.32	1685.48
544.51	1628.14
544.71	1669.09
544.91	1642.47
545.11	1787.88
545.30	2758.61
545.50	6172.58
545.70	14028.59
545.90	21755.57
546.10	28673.61
546.29	34557.42
546.49	35868.12
546.69	33795.58
546.89	29341.25
547.08	24514.19
547.28	21077.69
547.48	18235.11
547.68	15439.64
547.87	12238.66
548.07	9500.53
548.27	7403.41
548.47	5740.46
548.66	4499.39
548.86	3286.99
549.06	2506.71
549.25	2195.42
549.45	1949.67
549.65	1785.83
549.85	1755.11
550.04	1744.87
550.24	1632.23
550.44	1638.38
550.64	1693.67
550.83	1615.85
551.03	1628.14
551.23	1589.22
551.43	1480.68
551.62	1542.12
551.82	1570.79
552.02	1599.46
552.21	1476.59
552.41	1503.21
552.61	1628.14
552.81	1472.49
553.00	1556.46
553.20	1464.30
553.40	1581.03
553.59	1570.79
553.79	1595.37
553.99	1458.15
554.18	1464.30
554.38	1562.60
554.58	1538.02
554.78	1554.41
554.97	1542.12
555.17	1533.93
555.37	1531.88
555.56	1529.83
555.76	1509.35
555.96	1542.12
556.15	1542.12
556.35	1566.70
556.55	1611.75
556.74	1488.87
556.94	1611.75
557.14	1599.46
557.34	1554.41
557.53	1517.54
557.73	1587.18
557.93	1533.93
558.12	1423.34
558.32	1499.11
558.52	1566.70
558.71	1513.45
558.91	1460.20
559.11	1505.26
559.30	1515.50
559.50	1443.82
559.70	1466.35
559.89	1562.60
560.09	1497.07
560.29	1456.11
560.48	1490.92
560.68	1497.07
560.88	1538.02
561.07	1525.74
561.27	1535.98
561.46	1607.66
561.66	1578.98
561.86	1409.00
562.05	1603.56
562.25	1456.11
562.45	1513.45
562.64	1433.58
562.84	1513.45
563.04	1542.12
563.23	1466.35
563.43	1460.20
563.63	1597.42
563.82	1538.02
564.02	1589.22
564.21	1472.49
564.41	1550.31
564.61	1578.98
564.80	1480.68
565.00	1464.30
565.20	1499.11
565.39	1488.87
565.59	1488.87
565.78	1546.22
565.98	1595.37
566.18	1482.73
566.37	1538.02
566.57	1447.91
566.77	1529.83
566.96	1411.05
567.16	1529.83
567.35	1476.59
567.55	1587.18
567.75	1523.69
567.94	1439.72
568.14	1570.79
568.33	1507.30
568.53	1540.07
568.73	1613.80
568.92	1490.92
569.12	1581.03
569.31	1505.26
569.51	1449.96
569.71	1492.97
569.90	1499.11
570.10	1581.03
570.29	1578.98
570.49	1562.60
570.69	1572.84
570.88	1476.59
571.08	1474.54
571.27	1589.22
571.47	1513.45
571.66	1419.24
571.86	1456.11
572.06	1509.35
572.25	1497.07
572.45	1554.41
572.64	1447.91
572.84	1521.64
573.03	1513.45
573.23	1578.98
573.43	1591.27
573.62	1521.64
573.82	1548.26
574.01	1497.07
574.21	1390.57
574.40	1423.34
574.60	1464.30
574.79	1486.83
574.99	1570.79
575.19	1480.68
575.38	1595.37
575.58	1605.61
575.77	1564.65
575.97	1447.91
576.16	1603.56
576.36	1873.89
576.55	2555.86
576.75	3463.12
576.94	4087.75
577.14	4503.48
577.34	4804.53
577.53	4743.10
577.73	4349.89
577.92	3798.98
578.12	3704.78
578.31	3391.44
578.51	3479.50
578.70	3971.01
578.90	4683.70
579.09	4964.28
579.29	5167.03
579.48	5207.98
579.68	4849.59
579.87	4317.12
580.07	3835.85
580.26	3356.62
580.46	3127.25
580.65	2930.64
580.85	2619.35
581.04	2455.51
581.24	2115.55
581.43	2045.92
581.63	1824.74
581.82	1783.78
582.02	1640.42
582.21	1644.52
582.41	1581.03
582.60	1490.92
582.80	1603.56
582.99	1546.22
583.19	1472.49
583.38	1509.35
583.58	1439.72
583.77	1521.64
583.97	1507.30
584.16	1619.94
584.36	1458.15
584.55	1435.63
584.75	1505.26
584.94	1476.59
585.14	1550.31
585.33	1507.30
585.53	1538.02
585.72	1476.59
585.92	1669.09
586.11	1482.73
586.31	1570.79
586.50	1562.60
586.70	1540.07
586.89	1458.15
587.09	1452.01
587.28	1423.34
587.47	1480.68
587.67	1456.11
587.86	1523.69
588.06	1497.07
588.25	1529.83
588.45	1441.77
588.64	1441.77
588.84	1542.12
589.03	1492.97
589.23	1525.74
589.42	1556.46
589.61	1492.97
589.81	1572.84
590.00	1499.11
590.20	1427.43
590.39	1452.01
590.59	1529.83
590.78	1521.64
590.98	1474.54
591.17	1458.15
591.36	1490.92
591.56	1452.01
591.75	1611.75
591.95	1517.54
592.14	1515.50
592.34	1540.07
592.53	1540.07
592.72	1382.38
592.92	1523.69
593.11	1472.49
593.31	1562.60
593.50	1476.59
593.69	1521.64
593.89	1482.73
594.08	1492.97
594.28	1525.74
594.47	1443.82
594.67	1562.60
594.86	1558.50
595.05	1495.02
595.25	1521.64
595.44	1384.43
595.64	1533.93
595.83	1521.64
596.02	1572.84
596.22	1439.72
596.41	1548.26
596.61	1458.15
596.80	1466.35
596.99	1447.91
597.19	1398.76
597.38	1476.59
597.58	1556.46
597.77	1456.11
597.96	1464.30
598.16	1464.30
598.35	1556.46
598.54	1464.30
598.74	1507.30
598.93	1449.96
599.13	1439.72
599.32	1521.64
599.51	1415.15
599.71	1538.02
599.90	1423.34
600.09	1433.58
600.29	1431.53
600.48	1441.77
600.68	1458.15
600.87	1566.70
601.06	1548.26
601.26	1488.87
601.45	1505.26
601.64	1384.43
601.84	1521.64
602.03	1523.69
602.22	1585.13
602.42	1447.91
602.61	1488.87
602.80	1456.11
603.00	1595.37
603.19	1443.82
603.38	1722.34
603.58	1628.14
603.77	1589.22
603.96	1578.98
604.16	1544.17
604.35	1513.45
604.54	1595.37
604.74	1562.60
604.93	1605.61
605.12	1533.93
605.32	1566.70
605.51	1521.64
605.70	1464.30
605.90	1529.83
606.09	1611.75
606.28	1392.62
606.48	1554.41
606.67	1443.82
606.86	1556.46
607.06	1480.68
607.25	1562.60
607.44	1517.54
607.64	1488.87
607.83	1542.12
608.02	1488.87
608.22	1488.87
608.41	1523.69
608.60	1425.39
608.79	1431.53
608.99	1439.72
609.18	1562.60
609.37	1341.42
609.57	1554.41
609.76	1423.34
609.95	1439.72
610.15	1472.49
610.34	1409.00
610.53	1521.64
610.72	1548.26
610.92	1507.30
611.11	1488.87
611.30	1533.93
611.50	1480.68
611.69	1433.58
611.88	1464.30
612.07	1611.75
612.27	1507.30
612.46	1431.53
612.65	1472.49
612.84	1509.35
613.04	1449.96
613.23	1484.78
613.42	1417.19
613.62	1578.98
613.81	1474.54
614.00	1611.75
614.19	1474.54
614.39	1464.30
614.58	1636.33
614.77	1607.66
614.96	1564.65
615.16	1531.88
615.35	1505.26
615.54	1513.45
615.73	1531.88
615.93	1517.54
616.12	1660.90
616.31	1509.35
616.50	1480.68
616.70	1480.68
616.89	1521.64
617.08	1529.83
617.27	1521.64
617.47	1578.98
617.66	1507.30
617.85	1486.83
618.04	1538.02
618.23	1433.58
618.43	1499.11
618.62	1513.45
618.81	1501.16
619.00	1439.72
619.20	1519.59
619.39	1466.35
619.58	1619.94
619.77	1464.30
619.96	1409.00
620.16	1529.83
620.35	1497.07
620.54	1415.15
620.73	1521.64
620.93	1505.26
621.12	1538.02
621.31	1476.59
621.50	1542.12
621.69	1484.78
621.89	1423.34
622.08	1398.76
622.27	1425.39
622.46	1529.83
622.65	1482.73
622.85	1513.45
623.04	1603.56
623.23	1484.78
623.42	1447.91
623.61	1499.11
623.81	1513.45
624.00	1505.26
624.19	1415.15
624.38	1605.61
624.57	1523.69
624.76	1538.02
624.96	1513.45
625.15	1425.39
625.34	1439.72
625.53	1619.94
625.72	1458.15
625.91	1529.83
626.11	1460.20
626.30	1456.11
626.49	1540.07
626.68	1474.54
626.87	1472.49
627.06	1447.91
627.26	1443.82
627.45	1472.49
627.64	1540.07
627.83	1466.35
628.02	1466.35
628.21	1556.46
628.41	1505.26
628.60	1499.11
628.79	1390.57
628.98	1497.07
629.17	1476.59
629.36	1452.01
629.55	1474.54
629.75	1497.07
629.94	1554.41
630.13	1443.82
630.32	1449.96
630.51	1554.41
630.70	1538.02
630.89	1513.45
631.09	1447.91
631.28	1513.45
631.47	1533.93
631.66	1431.53
631.85	1529.83
632.04	1447.91
632.23	1390.57
632.42	1488.87
632.62	1540.07
632.81	1431.53
633.00	1574.89
633.19	1398.76
633.38	1456.11
633.57	1513.45
633.76	1484.78
633.95	1398.76
634.14	1415.15
634.34	1482.73
634.53	1480.68
634.72	1546.22
634.91	1636.33
635.10	1472.49
635.29	1466.35
635.48	1523.69
635.67	1480.68
635.86	1474.54
636.05	1587.18
636.24	1452.01
636.44	1433.58
636.63	1523.69
636.82	1490.92
637.01	1490.92
637.20	1515.50
637.39	1488.87
637.58	1554.41
637.77	1460.20
637.96	1480.68
638.15	1558.50
638.34	1464.30
638.53	1382.38
638.73	1505.26
638.92	1464.30
639.11	1564.65
639.30	1587.18
639.49	1456.11
639.68	1359.85
639.87	1529.83
640.06	1394.67
640.25	1480.68
640.44	1423.34
640.63	1484.78
640.82	1441.77
641.01	1476.59
641.20	1581.03
641.39	1484.78
641.58	1531.88
641.77	1611.75
641.96	1621.99
642.16	1482.73
642.35	1538.02
642.54	1619.94
642.73	1449.96
642.92	1583.08
643.11	1619.94
643.30	1474.54
643.49	1466.35
643.68	1562.60
643.87	1411.05
644.06	1456.11
644.25	1472.49
644.44	1531.88
644.63	1468.39
644.82	1439.72
645.01	1423.34
645.20	1447.91
645.39	1546.22
645.58	1499.11
645.77	1464.30
645.96	1570.79
646.15	1423.34
646.34	1538.02
646.53	1439.72
646.72	1472.49
646.91	1488.87
647.10	1384.43
647.29	1501.16
647.48	1583.08
647.67	1492.97
647.86	1447.91
648.05	1509.35
648.24	1505.26
648.43	1546.22
648.62	1443.82
648.81	1462.25
649.00	1378.28
649.19	1570.79
649.38	1433.58
649.57	1439.72
649.76	1511.40
649.95	1507.30
650.14	1507.30
650.33	1441.77
650.52	1529.83
650.71	1376.24
650.90	1554.41
651.09	1548.26
651.28	1419.24
651.47	1415.15
651.66	1468.39
651.85	1406.95
652.04	1490.92
652.23	1423.34
652.42	1431.53
652.61	1452.01
652.80	1513.45
652.99	1449.96
653.17	1521.64
653.36	1492.97
653.55	1460.20
653.74	1423.34
653.93	1484.78
654.12	1480.68
654.31	1474.54
654.50	1449.96
654.69	1486.83
654.88	1554.41
655.07	1490.92
655.26	1458.15
655.45	1447.91
655.64	1578.98
655.83	1587.18
656.02	1587.18
656.21	1652.71
656.39	1632.23
656.58	1619.94
656.77	1509.35
656.96	1630.18
657.15	1603.56
657.34	1611.75
657.53	1564.65
657.72	1564.65
657.91	1480.68
658.10	1554.41
658.29	1497.07
658.48	1548.26
658.67	1515.50
658.85	1497.07
659.04	1411.05
659.23	1538.02
659.42	1449.96
659.61	1529.83
659.80	1521.64
659.99	1529.83
660.18	1505.26
660.37	1452.01
660.56	1523.69
660.74	1521.64
660.93	1505.26
661.12	1480.68
661.31	1484.78
661.50	1476.59
661.69	1456.11
661.88	1472.49
662.07	1529.83
662.26	1570.79
662.44	1480.68
662.63	1490.92
662.82	1435.63
663.01	1562.60
663.20	1507.30
663.39	1423.34
663.58	1464.30
663.77	1499.11
663.95	1513.45
664.14	1497.07
664.33	1460.20
664.52	1447.91
664.71	1550.31
664.90	1472.49
665.09	1480.68
665.27	1611.75
665.46	1376.24
665.65	1546.22
665.84	1456.11
666.03	1492.97
666.22	1468.39
666.41	1578.98
666.59	1431.53
666.78	1458.15
666.97	1458.15
667.16	1540.07
667.35	1591.27
667.54	1515.50
667.72	1554.41
667.91	1529.83
668.10	1578.98
668.29	1501.16
668.48	1542.12
668.67	1566.70
668.85	1607.66
669.04	1605.61
669.23	1597.42
669.42	1529.83
669.61	1366.00
669.80	1529.83
669.98	1509.35
670.17	1546.22
670.36	1474.54
670.55	1390.57
670.74	1472.49
670.92	1505.26
671.11	1499.11
671.30	1435.63
671.49	1578.98
671.68	1587.18
671.86	1433.58
672.05	1513.45
672.24	1509.35
672.43	1435.63
672.62	1523.69
672.80	1472.49
672.99	1482.73
673.18	1505.26
673.37	1423.34
673.56	1540.07
673.74	1452.01
673.93	1513.45
674.12	1529.83
674.31	1402.86
674.50	1382.38
674.68	1482.73
674.87	1538.02
675.06	1628.14
675.25	1529.83
675.43	1628.14
675.62	1607.66
675.81	1644.52
676.00	1728.49
676.19	1615.85
676.37	1605.61
676.56	1652.71
676.75	1540.07
676.94	1484.78
677.12	1546.22
677.31	1554.41
677.50	1431.53
677.69	1456.11
677.87	1411.05
678.06	1513.45
678.25	1447.91
678.44	1468.39
678.62	1417.19
678.81	1507.30
679.00	1515.50
679.19	1447.91
679.37	1441.77
679.56	1439.72
679.75	1552.36
679.94	1527.78
680.12	1464.30
680.31	1505.26
680.50	1468.39
680.68	1480.68
680.87	1398.76
681.06	1570.79
681.25	1613.80
681.43	1517.54
681.62	1538.02
681.81	1447.91
682.00	1538.02
682.18	1517.54
682.37	1415.15
682.56	1458.15
682.74	1484.78
682.93	1581.03
683.12	1464.30
683.31	1484.78
683.49	1466.35
683.68	1505.26
683.87	1409.00
684.05	1488.87
684.24	1497.07
684.43	1411.05
684.61	1431.53
684.80	1464.30
684.99	1464.30
685.18	1419.24
685.36	1482.73
685.55	1480.68
685.74	1472.49
685.92	1431.53
686.11	1505.26
686.30	1492.97
686.48	1562.60
686.67	1525.74
686.86	1644.52
687.04	1456.11
687.23	1595.37
687.42	1578.98
687.60	1648.61
687.79	1679.33
687.98	1574.89
688.16	1578.98
688.35	1603.56
688.54	1669.09
688.72	2070.50
688.91	1554.41
689.10	1597.42
689.28	1439.72
689.47	1558.50
689.66	1558.50
689.84	1576.94
690.03	1497.07
690.22	1542.12
690.40	1587.18
690.59	1656.81
690.78	1458.15
690.96	1488.87
691.15	1497.07
691.34	1554.41
691.52	1578.98
691.71	1533.93
691.89	1515.50
692.08	1533.93
692.27	1505.26
692.45	1556.46
692.64	1513.45
692.83	1488.87
693.01	1488.87
693.20	1556.46
693.38	1497.07
693.57	1454.06
693.76	1564.65
693.94	1613.80
694.13	1726.44
694.32	1507.30
694.50	1619.94
694.69	1540.07
694.87	1515.50
695.06	1499.11
695.25	1603.56
695.43	1603.56
695.62	1603.56
695.80	2230.24
695.99	3332.05
696.18	5603.24
696.36	7765.90
696.55	9680.75
696.73	11679.57
696.92	12285.76
697.11	12326.72
697.29	11384.66
697.48	10280.80
697.66	9158.52
697.85	7946.12
698.04	7397.26
698.22	6430.62
698.41	5887.91
698.59	5322.67
698.78	4573.11
698.96	3995.59
699.15	3395.53
699.34	2906.07
699.52	2469.85
699.71	2205.66
699.89	1980.39
700.08	1742.82
700.26	1718.25
700.45	1744.87
700.64	1538.02
700.82	1611.75
701.01	1554.41
701.19	1613.80
701.38	1558.50
701.56	1449.96
701.75	1548.26
701.93	1505.26
702.12	1474.54
702.31	1484.78
702.49	1507.30
702.68	1605.61
702.86	1570.79
703.05	1570.79
703.23	1611.75
703.42	1744.87
703.60	1621.99
703.79	1529.83
703.97	1546.22
704.16	1644.52
704.34	1560.55
704.53	1591.27
704.72	1531.88
704.90	1505.26
705.09	1552.36
705.27	1521.64
705.46	1587.18
705.64	1523.69
705.83	1644.52
706.01	1906.66
706.20	2717.65
706.38	4202.43
706.57	5801.90
706.75	7059.35
706.94	7944.07
707.12	8562.56
707.31	8329.09
707.49	7821.19
707.68	7067.54
707.86	6475.68
708.05	5789.61
708.23	5461.93
708.42	4806.58
708.60	4372.41
708.79	4106.18
708.97	3602.38
709.16	3237.84
709.34	2746.33
709.53	2375.64
709.71	2144.22
709.90	2013.15
710.08	1816.55
710.27	1648.61
710.45	1564.65
710.64	1570.79
710.82	1591.27
711.00	1951.71
711.19	1517.54
711.37	1468.39
711.56	1423.34
711.74	1513.45
711.93	1529.83
712.11	1521.64
712.30	1505.26
712.48	1464.30
712.67	1542.12
712.85	1501.16
713.04	1540.07
713.22	1546.22
713.40	1505.26
713.59	1540.07
713.77	1546.22
713.96	1525.74
714.14	1681.38
714.33	1873.89
714.51	2021.35
714.70	2283.49
714.88	2443.23
715.06	2426.84
715.25	2504.67
715.43	2443.23
715.62	2226.14
715.80	2226.14
715.99	2140.13
716.17	1994.72
716.35	1984.48
716.54	1945.57
716.72	1902.56
716.91	1759.21
717.09	1794.02
717.28	1654.76
717.46	1783.78
717.64	1589.22
717.83	1621.99
718.01	1406.95
718.20	1482.73
718.38	1505.26
718.56	1441.77
718.75	1548.26
718.93	1589.22
719.12	1501.16
719.30	1490.92
719.48	1374.19
719.67	1538.02
719.85	1490.92
720.04	1431.53
720.22	1474.54
720.40	1366.00
720.59	1595.37
720.77	1509.35
720.96	1564.65
721.14	1466.35
721.32	1460.20
721.51	1466.35
721.69	1435.63
721.87	1474.54
722.06	1513.45
722.24	1562.60
722.43	1435.63
722.61	1505.26
722.79	1574.89
722.98	1513.45
723.16	1546.22
723.34	1505.26
723.53	1507.30
723.71	1521.64
723.90	1546.22
724.08	1452.01
724.26	1507.30
724.45	1456.11
724.63	1490.92
724.81	1464.30
725.00	1480.68
725.18	1488.87
725.36	1474.54
725.55	1497.07
725.73	1464.30
725.91	1556.46
726.10	1529.83
726.28	1546.22
726.46	1587.18
726.65	1759.21
726.83	2176.99
727.01	2709.46
727.20	3104.72
727.38	3684.30
727.56	3930.05
727.75	4134.85
727.93	3989.44
728.11	3686.34
728.30	3561.42
728.48	3319.76
728.66	3006.42
728.85	2734.04
729.03	2750.42
729.21	2562.01
729.40	2523.10
729.58	2217.95
729.76	2054.11
729.94	1884.13
730.13	1812.45
730.31	1644.52
730.49	1511.40
730.68	1538.02
730.86	1578.98
731.04	1564.65
731.23	1480.68
731.41	1554.41
731.59	1433.58
731.77	1546.22
731.96	1529.83
732.14	1603.56
732.32	1533.93
732.51	1482.73
732.69	1517.54
732.87	1497.07
733.05	1564.65
733.24	1513.45
733.42	1578.98
733.60	1464.30
733.79	1445.87
733.97	1501.16
734.15	1544.17
734.33	1578.98
734.52	1480.68
734.70	1628.14
734.88	1603.56
735.06	1480.68
735.25	1546.22
735.43	1613.80
735.61	1499.11
735.79	1621.99
735.98	1570.79
736.16	1890.28
736.34	1523.69
736.52	1554.41
736.71	1595.37
736.89	1554.41
737.07	1726.44
737.25	1718.25
737.44	1769.44
737.62	2189.28
737.80	3106.77
737.98	4962.23
738.17	7206.80
738.35	9545.58
738.53	11859.79
738.71	13068.09
738.89	13233.97
739.08	12773.18
739.26	11798.35
739.44	10647.39
739.62	9647.98
739.81	8603.52
739.99	7509.90
740.17	6731.67
740.35	6018.98
740.53	5234.61
740.72	4491.20
740.90	3782.60
741.08	3082.19
741.26	2643.93
741.44	2088.93
741.63	2004.96
741.81	1949.67
741.99	1726.44
742.17	1685.48
742.35	1648.61
742.54	1497.07
742.72	1646.57
742.90	1613.80
743.08	1513.45
743.26	1540.07
743.45	1644.52
743.63	1595.37
743.81	1550.31
743.99	1556.46
744.17	1521.64
744.35	1564.65
744.54	1595.37
744.72	1630.18
744.90	1556.46
745.08	1464.30
745.26	1595.37
745.44	1556.46
745.63	1546.22
745.81	1570.79
745.99	1654.76
746.17	1456.11
746.35	1501.16
746.53	1566.70
746.72	1488.87
746.90	1558.50
747.08	1564.65
747.26	1562.60
747.44	1615.85
747.62	1662.95
747.81	1589.22
747.99	1521.64
748.17	1636.33
748.35	1505.26
748.53	1554.41
748.71	1677.29
748.89	1628.14
749.07	1677.29
749.26	1619.94
749.44	1718.25
749.62	1974.24
749.80	3096.53
749.98	4921.27
750.16	7114.64
750.34	9508.72
750.52	11642.70
750.71	13442.87
750.89	14763.81
751.07	16324.36
751.25	17864.43
751.43	18808.54
751.61	20215.50
751.79	20020.94
751.97	19324.63
752.15	17757.94
752.34	16006.92
752.52	13915.95
752.70	12107.59
752.88	10532.70
753.06	9049.97
753.24	7597.96
753.42	6182.82
753.60	5121.97
753.78	4405.18
753.96	3692.49
754.15	3270.61
754.33	2711.51
754.51	2400.22
754.69	2086.88
754.87	1966.05
755.05	1777.64
755.23	1730.53
755.41	1679.33
755.59	1636.33
755.77	1529.83
755.95	1570.79
756.13	1619.94
756.31	1587.18
756.50	1548.26
756.68	1482.73
756.86	1505.26
757.04	1521.64
757.22	1587.18
757.40	1562.60
757.58	1413.10
757.76	1550.31
757.94	1595.37
758.12	1685.48
758.30	1562.60
758.48	1523.69
758.66	1468.39
758.84	1652.71
759.02	1505.26
759.20	1562.60
759.38	1603.56
759.56	1548.26
759.74	1710.05
759.92	1587.18
760.10	1554.41
760.28	1648.61
760.47	1529.83
760.65	1583.08
760.83	1603.56
761.01	1564.65
761.19	1603.56
761.37	1652.71
761.55	1587.18
761.73	1673.19
761.91	1654.76
762.09	1693.67
762.27	1777.64
762.45	1837.03
762.63	2432.99
762.81	4933.56
762.99	11372.37
763.17	21663.41
763.35	33408.51
763.53	43961.70
763.71	52382.94
763.89	58121.35
764.07	57273.49
764.25	55086.26
764.43	49786.12
764.61	43820.39
764.79	37361.09
764.97	30760.49
765.15	24639.11
765.33	19265.24
765.51	15134.49
765.69	12220.23
765.87	10667.87
766.05	8836.99
766.23	7460.75
766.41	5904.29
766.58	4581.31
766.76	3536.84
766.94	2971.60
767.12	2430.94
767.30	2291.68
767.48	1968.10
767.66	1916.90
767.84	1877.99
768.02	1865.70
768.20	1775.59
768.38	1779.68
768.56	1681.38
768.74	1605.61
768.92	1564.65
769.10	1665.00
769.28	1654.76
769.46	1652.71
769.64	1628.14
769.82	1660.90
770.00	1669.09
770.18	1589.22
770.36	1669.09
770.53	1654.76
770.71	1654.76
770.89	1652.71
771.07	1675.24
771.25	1603.56
771.43	1705.96
771.61	2111.46
771.79	3475.40
771.97	6256.54
772.15	10108.77
772.33	13913.90
772.51	17346.30
772.69	20068.05
772.86	21042.88
773.04	20954.82
773.22	19185.37
773.40	17233.66
773.58	14458.66
773.76	11999.05
773.94	9434.99
774.12	7616.40
774.30	6043.56
774.48	4995.00
774.65	4497.34
774.83	4044.74
775.01	3790.79
775.19	3356.62
775.37	2832.34
775.55	2514.91
775.73	2162.66
775.91	1968.10
776.09	1890.28
776.26	1646.57
776.44	1705.96
776.62	1628.14
776.80	1538.02
776.98	1583.08
777.16	1556.46
777.34	1644.52
777.52	1640.42
777.69	1669.09
777.87	1628.14
778.05	1603.56
778.23	1570.79
778.41	1660.90
778.59	1624.04
778.77	1531.88
778.94	1449.96
779.12	1490.92
779.30	1548.26
779.48	1603.56
779.66	1501.16
779.84	1570.79
780.02	1597.42
780.19	1521.64
780.37	1484.78
780.55	1529.83
780.73	1484.78
780.91	1595.37
781.09	1583.08
781.26	1574.89
781.44	1472.49
781.62	1513.45
781.80	1513.45
781.98	1447.91
782.16	1447.91
782.33	1546.22
782.51	1619.94
782.69	1406.95
782.87	1515.50
783.05	1499.11
783.22	1662.95
783.40	1409.00
783.58	1490.92
783.76	1497.07
783.94	1521.64
784.12	1466.35
784.29	1513.45
784.47	1488.87
784.65	1456.11
784.83	1554.41
785.01	1570.79
785.18	1550.31
785.36	1456.11
785.54	1581.03
785.72	1587.18
785.89	1525.74
786.07	1517.54
786.25	1554.41
786.43	1482.73
786.61	1474.54
786.78	1447.91
786.96	1548.26
787.14	1572.84
787.32	1538.02
787.49	1611.75
787.67	1490.92
787.85	1472.49
788.03	1456.11
788.21	1605.61
788.38	1529.83
788.56	1468.39
788.74	1419.24
788.92	1538.02
789.09	1554.41
789.27	1521.64
789.45	1546.22
789.63	1570.79
789.80	1482.73
789.98	1595.37
790.16	1603.56
790.34	1558.50
790.51	1562.60
790.69	1548.26
790.87	1456.11
791.05	1509.35
791.22	1554.41
791.40	1529.83
791.58	1466.35
791.76	1546.22
791.93	1630.18
792.11	1521.64
792.29	1464.30
792.46	1513.45
792.64	1529.83
792.82	1587.18
793.00	1595.37
793.17	1578.98
793.35	1587.18
793.53	1669.09
793.70	1636.33
793.88	1595.37
794.06	2009.06
794.24	2992.08
794.41	4995.00
794.59	7526.29
794.77	9922.41
794.94	12375.88
795.12	13670.19
795.30	13981.48
795.47	12814.14
795.65	11362.13
795.83	9705.32
796.01	7757.71
796.18	6152.10
796.36	4945.84
796.54	4374.46
796.71	4061.12
796.89	3692.49
797.07	3399.63
