Comprimento	Intensity
797.07	1531.88
797.24	1464.30
797.42	1720.29
797.60	1644.52
797.77	1644.52
797.95	1605.61
798.13	1488.87
798.30	1562.60
798.48	1433.58
798.66	1578.98
798.83	1615.85
799.01	1587.18
799.19	1529.83
799.36	1554.41
799.54	1585.13
799.72	1566.70
799.89	1556.46
800.07	1507.30
800.25	1431.53
800.42	1529.83
800.60	1587.18
800.78	1513.45
800.95	1619.94
801.13	1648.61
801.30	1468.39
801.48	1517.54
801.66	1550.31
801.83	1630.18
802.01	1554.41
802.19	1423.34
802.36	1452.01
802.54	1558.50
802.72	1538.02
802.89	1695.72
803.07	1521.64
803.24	1621.99
803.42	1562.60
803.60	1482.73
803.77	1513.45
803.95	1562.60
804.12	1550.31
804.30	1499.11
804.48	1482.73
804.65	1538.02
804.83	1572.84
805.01	1595.37
805.18	1546.22
805.36	1521.64
805.53	1501.16
805.71	1538.02
805.88	1433.58
806.06	1505.26
806.24	1589.22
806.41	1488.87
806.59	1499.11
806.76	1490.92
806.94	1587.18
807.12	1472.49
807.29	1562.60
807.47	1521.64
807.64	1636.33
807.82	1591.27
807.99	1478.63
808.17	1462.25
808.35	1578.98
808.52	1513.45
808.70	1611.75
808.87	1411.05
809.05	1527.78
809.22	1540.07
809.40	1433.58
809.58	1488.87
809.75	1447.91
809.93	1368.04
810.10	1497.07
810.28	1550.31
810.45	1482.73
810.63	1554.41
810.80	1507.30
810.98	1595.37
811.15	1441.77
811.33	1587.18
811.51	1406.95
811.68	1472.49
811.86	1441.77
812.03	1521.64
812.21	1484.78
812.38	1486.83
812.56	1521.64
812.73	1488.87
812.91	1556.46
813.08	1566.70
813.26	1521.64
813.43	1619.94
813.61	1611.75
813.78	1681.38
813.96	1578.98
814.13	1497.07
814.31	1529.83
814.48	1406.95
814.66	1515.50
814.83	1521.64
815.01	1597.42
815.18	1581.03
815.36	1554.41
815.53	1556.46
815.71	1554.41
815.88	1529.83
816.06	1546.22
816.23	1529.83
816.41	1470.44
816.58	1466.35
816.76	1775.59
816.93	1476.59
817.11	1544.17
817.28	1529.83
817.46	1581.03
817.63	1554.41
817.81	1581.03
817.98	1464.30
818.16	1466.35
818.33	1548.26
818.51	1589.22
818.68	1351.66
818.86	1533.93
819.03	1525.74
819.21	1599.46
819.38	1554.41
819.55	1540.07
819.73	1578.98
819.90	1468.39
820.08	1570.79
820.25	1554.41
820.43	1578.98
820.60	1513.45
820.78	1570.79
820.95	1497.07
821.12	1578.98
821.30	1472.49
821.47	1554.41
821.65	1583.08
821.82	1550.31
822.00	1443.82
822.17	1501.16
822.35	1488.87
822.52	1638.38
822.69	1509.35
822.87	1546.22
823.04	1476.59
823.22	1517.54
823.39	1447.91
823.56	1564.65
823.74	1490.92
823.91	1531.88
824.09	1581.03
824.26	1439.72
824.44	1474.54
824.61	1644.52
824.78	1597.42
824.96	1515.50
825.13	1603.56
825.31	1499.11
825.48	1472.49
825.65	1546.22
825.83	1474.54
826.00	1513.45
826.18	1497.07
826.35	1505.26
826.52	1529.83
826.70	1490.92
826.87	1556.46
827.04	1538.02
827.22	1435.63
827.39	1509.35
827.57	1562.60
827.74	1488.87
827.91	1417.19
828.09	1548.26
828.26	1488.87
828.43	1521.64
828.61	1564.65
828.78	1546.22
828.96	1644.52
829.13	1531.88
829.30	1497.07
829.48	1456.11
829.65	1513.45
829.82	1472.49
830.00	1488.87
830.17	1415.15
830.34	1529.83
830.52	1466.35
830.69	1501.16
830.86	1456.11
831.04	1515.50
831.21	1548.26
831.38	1513.45
831.56	1505.26
831.73	1550.31
831.90	1507.30
832.08	1513.45
832.25	1578.98
832.42	1546.22
832.60	1531.88
832.77	1521.64
832.94	1523.69
833.12	1497.07
833.29	1462.25
833.46	1472.49
833.64	1499.11
833.81	1456.11
833.98	1611.75
834.16	1476.59
834.33	1589.22
834.50	1497.07
834.67	1488.87
834.85	1572.84
835.02	1570.79
835.19	1525.74
835.37	1482.73
835.54	1472.49
835.71	1550.31
835.89	1535.98
836.06	1621.99
836.23	1497.07
836.40	1476.59
836.58	1644.52
836.75	1589.22
836.92	1548.26
837.10	1472.49
837.27	1490.92
837.44	1515.50
837.61	1538.02
837.79	1515.50
837.96	1411.05
838.13	1572.84
838.30	1513.45
838.48	1425.39
838.65	1578.98
838.82	1525.74
838.99	1476.59
839.17	1564.65
839.34	1488.87
839.51	1570.79
839.69	1425.39
839.86	1542.12
840.03	1599.46
840.20	1431.53
840.37	1570.79
840.55	1488.87
840.72	1472.49
840.89	1447.91
841.06	1607.66
841.24	1525.74
841.41	1562.60
841.58	1570.79
841.75	1619.94
841.93	1597.42
842.10	1484.78
842.27	1507.30
842.44	1521.64
842.62	1529.83
842.79	1673.19
842.96	1507.30
843.13	1505.26
843.30	1507.30
843.48	1529.83
843.65	1628.14
843.82	1652.71
843.99	1531.88
844.16	1447.91
844.34	1574.89
844.51	1529.83
844.68	1507.30
844.85	1531.88
845.02	1449.96
845.20	1505.26
845.37	1474.54
845.54	1611.75
845.71	1538.02
845.88	1562.60
846.06	1578.98
846.23	1409.00
846.40	1548.26
846.57	1546.22
846.74	1546.22
846.91	1562.60
847.09	1474.54
847.26	1546.22
847.43	1636.33
847.60	1523.69
847.77	1505.26
847.94	1538.02
848.12	1497.07
848.29	1531.88
848.46	1439.72
848.63	1488.87
848.80	1472.49
848.97	1538.02
849.15	1611.75
849.32	1488.87
849.49	1474.54
849.66	1554.41
849.83	1497.07
850.00	1533.93
850.17	1480.68
850.35	1554.41
850.52	1505.26
850.69	1513.45
850.86	1533.93
851.03	1540.07
851.20	1497.07
851.37	1521.64
851.55	1480.68
851.72	1480.68
851.89	1595.37
852.06	1538.02
852.23	1482.73
852.40	1546.22
852.57	1505.26
852.74	1439.72
852.92	1406.95
853.09	1425.39
853.26	1529.83
853.43	1488.87
853.60	1591.27
853.77	1525.74
853.94	1497.07
854.11	1562.60
854.28	1873.89
854.45	1605.61
854.63	1570.79
854.80	1488.87
854.97	1595.37
855.14	1503.21
855.31	1591.27
855.48	1435.63
855.65	1476.59
855.82	1513.45
855.99	1423.34
856.16	1439.72
856.33	1603.56
856.50	1501.16
856.68	1439.72
856.85	1505.26
857.02	1538.02
857.19	1439.72
857.36	1581.03
857.53	1482.73
857.70	1538.02
857.87	1495.02
858.04	1435.63
858.21	1509.35
858.38	1566.70
858.55	1603.56
858.72	1548.26
858.89	1611.75
859.06	1574.89
859.23	1521.64
859.40	1564.65
859.58	1490.92
859.75	1472.49
859.92	1587.18
860.09	1578.98
860.26	1472.49
860.43	1505.26
860.60	1480.68
860.77	1464.30
860.94	1423.34
861.11	1570.79
861.28	1521.64
861.45	1546.22
861.62	1529.83
861.79	1550.31
861.96	1423.34
862.13	1546.22
862.30	1509.35
862.47	1433.58
862.64	1689.57
862.81	1472.49
862.98	1515.50
863.15	1505.26
863.32	1521.64
863.49	1570.79
863.66	1531.88
863.83	1529.83
864.00	1409.00
864.17	1480.68
864.34	1484.78
864.51	1542.12
864.68	1509.35
864.85	1447.91
865.02	1480.68
865.19	1538.02
865.36	1488.87
865.53	1497.07
865.70	1538.02
865.87	1472.49
866.04	1480.68
866.21	1521.64
866.38	1603.56
866.55	1447.91
866.72	1497.07
866.89	1509.35
867.06	1515.50
867.23	1456.11
867.40	1542.12
867.57	1542.12
867.73	1542.12
867.90	1619.94
868.07	1640.42
868.24	1439.72
868.41	1570.79
868.58	1505.26
868.75	1431.53
868.92	1603.56
869.09	1521.64
869.26	1497.07
869.43	1581.03
869.60	1449.96
869.77	1578.98
869.94	1472.49
870.11	1609.70
870.28	1501.16
870.45	1521.64
870.61	1554.41
870.78	1517.54
870.95	1515.50
871.12	1562.60
871.29	1593.32
871.46	1595.37
871.63	1513.45
871.80	1464.30
871.97	1521.64
872.14	1628.14
872.31	1454.06
872.47	1525.74
872.64	1523.69
872.81	1521.64
872.98	1529.83
873.15	1509.35
873.32	1558.50
873.49	1587.18
873.66	1525.74
873.83	1501.16
874.00	1578.98
874.16	1468.39
874.33	1505.26
874.50	1468.39
874.67	1523.69
874.84	1472.49
875.01	1507.30
875.18	1439.72
875.35	1466.35
875.51	1574.89
875.68	1570.79
875.85	1578.98
876.02	1599.46
876.19	1603.56
876.36	1564.65
876.53	1550.31
876.69	1521.64
876.86	1562.60
877.03	1529.83
877.20	1488.87
877.37	1554.41
877.54	1415.15
877.71	1548.26
877.87	1447.91
878.04	1564.65
878.21	1456.11
878.38	1525.74
878.55	1566.70
878.72	1505.26
878.88	1484.78
879.05	1611.75
879.22	1591.27
879.39	1523.69
879.56	1570.79
879.73	1488.87
879.89	1515.50
880.06	1599.46
880.23	1533.93
880.40	1474.54
880.57	1611.75
880.74	1505.26
880.90	1439.72
881.07	1521.64
881.24	1527.78
881.41	1488.87
881.58	1449.96
881.74	1550.31
881.91	1476.59
882.08	1497.07
882.25	1636.33
882.42	1406.95
882.58	1775.59
882.75	1476.59
882.92	1540.07
883.09	1513.45
883.26	1628.14
883.42	1591.27
883.59	1558.50
883.76	1497.07
883.93	1538.02
884.09	1466.35
884.26	1556.46
884.43	1656.81
884.60	1501.16
884.77	1621.99
884.93	1562.60
885.10	1529.83
885.27	1595.37
885.44	1564.65
885.60	1652.71
885.77	1626.09
885.94	1562.60
886.11	1548.26
886.27	1492.97
886.44	1611.75
886.61	1589.22
886.78	1505.26
886.94	1533.93
887.11	1587.18
887.28	1488.87
887.45	1492.97
887.61	1578.98
887.78	1529.83
887.95	1474.54
888.12	1521.64
888.28	1554.41
888.45	1572.84
888.62	1562.60
888.78	1556.46
888.95	1570.79
889.12	1564.65
889.29	1513.45
889.45	1505.26
889.62	1605.61
889.79	1540.07
889.95	1406.95
890.12	1538.02
890.29	1480.68
890.46	1595.37
890.62	1597.42
